"URI","Title","RecordId","ParentType URI","From Date","To Date","Deity","Denomination","Issuer","Manufacture","Material","Mint","Object Type","Portrait","Region","State","Symbol_obv","Symbol_rev","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Obverse Above","Reverse Above","Obverse Below","Reverse Below","Obverse Before","Reverse Before","Obverse Behind","Reverse Behind","Obverse Above or Behind","Obverse Behind or Before","Obverse Below or Behind","Obverse In Field","Reverse In Field","Obverse Left Field","Reverse Left Field","Obverse Right Field","Reverse Right Field","Obverse Exergue","Reverse Exergue","Obverse After Legend","Reverse Above, or Above and Below","Reverse Above, Below, or Both","Reverse Center","Reverse At Base","Date Record Modified"
"http://numismatics.org/crro/id/rrc-472.4a","RRC 472/4a","rrc-472.4a","http://numismatics.org/crro/id/rrc-472.4","-45","-45","Mercury","Sestertius","L. Papius Celsus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","CELSVS","Head of Mercury, right, with caduceus over shoulder. Line border.","L·PAPI","Lyre. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:00Z"
"http://numismatics.org/crro/id/rrc-472.4b","RRC 472/4b","rrc-472.4b","http://numismatics.org/crro/id/rrc-472.4","-45","-45","Mercury","Sestertius","L. Papius Celsus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","CELSVS","Head of Mercury, right, with caduceus over shoulder. Line border.","","Lyre. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:00Z"
"http://numismatics.org/crro/id/rrc-472.4c","RRC 472/4c","rrc-472.4c","http://numismatics.org/crro/id/rrc-472.4","-45","-45","Mercury","Sestertius","L. Papius Celsus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","CELSVS","Head of Mercury, right, with caduceus over shoulder. Line border.","CELSVS","Lyre. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:00Z"
"http://numismatics.org/crro/id/rrc-473.2a","RRC 473/2a","rrc-473.2a","http://numismatics.org/crro/id/rrc-473.2","-45","-45","Honos","Denarius","(Lollius) Palicanus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","HONORIS","Laureate head of Honos, right. Border of dots.","PALIKANVS","Curule chair; on either side, corn-ear. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:01Z"
"http://numismatics.org/crro/id/rrc-473.2b","RRC 473/2b","rrc-473.2b","http://numismatics.org/crro/id/rrc-473.2","-45","-45","Honos","Denarius","(Lollius) Palicanus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","HONORIS","Laureate head of Honos, right. Border of dots.","PALIKANVS","Curule chair on which, wreath; on either side, corn-ear. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:01Z"
"http://numismatics.org/crro/id/rrc-473.2c","RRC 473/2c","rrc-473.2c","http://numismatics.org/crro/id/rrc-473.2","-45","-45","Honos","Denarius","(Lollius) Palicanus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","HONORIS","Laureate head of Honos, right. Border of dots.","PALIKANVS","Curule chair with gardland; on either side, corn-ear. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:01Z"
"http://numismatics.org/crro/id/rrc-473.2d","RRC 473/2d","rrc-473.2d","http://numismatics.org/crro/id/rrc-473.2","-45","-45","Honos","Denarius","(Lollius) Palicanus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","HONORIS","Laureate head of Honos, right. Border of dots.","PALIKANVS","Curule chair with gardland on which, wreath; on either side, corn-ear. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:01Z"
"http://numismatics.org/crro/id/rrc-474.1a","RRC 474/1a","rrc-474.1a","http://numismatics.org/crro/id/rrc-474.1","-45","-45","Apollo","Denarius","L. Valerius Acisculus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","ACISCVLVS","Head of Apollo, right, hair tied with band; above, star; behind, acisculus. Border of dots.","L·VALERIVS","Europa seated on bull, right. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:02Z"
"http://numismatics.org/crro/id/rrc-474.1b","RRC 474/1b","rrc-474.1b","http://numismatics.org/crro/id/rrc-474.1","-45","-45","Apollo","Denarius","L. Valerius Acisculus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","ACISCVLVS","Head of Apollo, right, hair tied with band; above, star; behind, acisculus. Laurel-wreath as border.","L·VALERIVS","Europa seated on bull, right. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:02Z"
"http://numismatics.org/crro/id/rrc-474.2a","RRC 474/2a","rrc-474.2a","http://numismatics.org/crro/id/rrc-474.2","-45","-45","Apollo","Denarius","L. Valerius Acisculus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","ACISCVLVS","Head of Apollo, right, hair tied with band; above, star; behind, acisculus. Laurel-wreath as border.","L·VALERIVS","Human-headed owl, right, wearing Corinthian helmet and carrying shield and spear. Laurel-wreath as border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:02Z"
"http://numismatics.org/crro/id/rrc-474.2b","RRC 474/2b","rrc-474.2b","http://numismatics.org/crro/id/rrc-474.2","-45","-45","Apollo","Denarius","L. Valerius Acisculus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","ACISCVLVS","Head of Apollo, right, hair tied with band; above, star; behind, acisculus. Laurel-wreath as border.","L·VALERIVS (in exergue)","Human-headed owl, right, wearing Corinthian helmet and carrying shield and two spears. Laurel-wreath as border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:02Z"
"http://numismatics.org/crro/id/rrc-474.2c","RRC 474/2c","rrc-474.2c","http://numismatics.org/crro/id/rrc-474.2","-45","-45","Apollo","Denarius","L. Valerius Acisculus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","ACISCVLVS","Head of Apollo, right, hair tied with band; above, star; behind, acisculus. Laurel-wreath as border.","L·VALERIVS (behind, downwards)","Human-headed owl, right, wearing Corinthian helmet and carrying shield and two spears. Laurel-wreath as border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:02Z"
"http://numismatics.org/crro/id/rrc-474.3a","RRC 474/3a","rrc-474.3a","http://numismatics.org/crro/id/rrc-474.3","-45","-45","Apollo","Denarius","L. Valerius Acisculus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","ACISCVLVS","Head of Apollo, right, hair tied with band; above, star; behind, acisculus. Laurel-wreath as border.","L·VALERIVS","Head of Sibyl, right. Laurel-wreath as border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:02Z"
"http://numismatics.org/crro/id/rrc-474.3b","RRC 474/3b","rrc-474.3b","http://numismatics.org/crro/id/rrc-474.3","-45","-45","Apollo","Denarius","L. Valerius Acisculus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","ACISCVLVS","Head of Apollo, right, hair tied with band; above, star; behind, acisculus. Laurel-wreath as border.","","Head of Sibyl, right. Laurel-wreath as border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:02Z"
"http://numismatics.org/crro/id/rrc-475.1a","RRC 475/1a","rrc-475.1a","http://numismatics.org/crro/id/rrc-475.1","-45","-45","Victory","Aureus","Julius Caesar||L. Munatius Plancus","Struck","Gold","Rome","Coin","","Latium","Roman Republic","","","CAESAR·DIC·TER","Bust of Victory, right, draped. Border of dots.","L·PLANC PRAEF·V͡RB","Jug. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:03Z"
"http://numismatics.org/crro/id/rrc-475.1b","RRC 475/1b","rrc-475.1b","http://numismatics.org/crro/id/rrc-475.1","-45","-45","Victory","Aureus","Julius Caesar||L. Munatius Plancus","Struck","Gold","Rome","Coin","","Latium","Roman Republic","","","CAESAR·DIC·TER","Bust of Victory, right, draped. Border of dots.","L·PLANC PR·VRB","Jug. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:03Z"
"http://numismatics.org/crro/id/rrc-476.1a","RRC 476/1a","rrc-476.1a","http://numismatics.org/crro/id/rrc-476.1","-45","-45","Victory||Minerva","Uncertain value","Julius Caesar||C. Clovius","Struck","Bronze","Uncertain value","Coin","","","Roman Republic","","","CAESAR·DIC·TER","Bust of Victory, right, draped. Border of dots.","C·CLOVI PRAEF","Minerva standing left, holding trophy over shoulder with right hand and with left hand holding spear and shield, decorated with gorgoneion and from which hang streamers; before, snake. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:04Z"
"http://numismatics.org/crro/id/rrc-476.1b","RRC 476/1b","rrc-476.1b","http://numismatics.org/crro/id/rrc-476.1","-45","-45","Victory||Minerva","Uncertain value","Julius Caesar||C. Clovius","Struck","Bronze","Uncertain value","Coin","","","Roman Republic","Star","","CAESAR·DIC·TER","Bust of Victory, right, draped. Border of dots.","C·CLOVI PRAEF","Minerva standing left, holding trophy over shoulder with right hand and with left hand holding spear and shield, decorated with gorgoneion and from which hang streamers; before, snake. Border of dots.","","","","","","","Star","","","","","","","","","","","","","","","","","","2025-05-27T04:08:04Z"
"http://numismatics.org/crro/id/rrc-477.1a","RRC 477/1a","rrc-477.1a","http://numismatics.org/crro/id/rrc-477.1","-45","-44","Pietas","Denarius","Sextus Pompey","Struck","Silver","Salpesa","Coin","Pompey","Hispania","Roman Republic","","","SEX·MAGNVS IMP B","Head of Pompey the Great, right. Border of dots.","PIETAS","Pietas standing left, holding palm-branch in right hand and sceptre in left hand. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:04Z"
"http://numismatics.org/crro/id/rrc-477.1b","RRC 477/1b","rrc-477.1b","http://numismatics.org/crro/id/rrc-477.1","-45","-44","Pietas","Denarius","Sextus Pompey","Struck","Silver","Salpesa","Coin","Pompey","Hispania","Roman Republic","","","SEX·MAGN IMP SAL","Head of Pompey the Great, right. Border of dots.","PIETAS","Pietas standing left, holding palm-branch in right hand and sceptre in left hand. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:04Z"
"http://numismatics.org/crro/id/rrc-477.3a","RRC 477/3a","rrc-477.3a","http://numismatics.org/crro/id/rrc-477.3","-45","-44","Pietas","Denarius","Sextus Pompey","Struck","Silver","Salpesa","Coin","Pompey","Hispania","Roman Republic","","","SEX·MAGN·PIVS·IMP SAL","Head of Pompey the Great, right. Border of dots.","PIETAS","Pietas standing left, holding palm-branch in right hand and sceptre in left hand. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:04Z"
"http://numismatics.org/crro/id/rrc-477.3b","RRC 477/3b","rrc-477.3b","http://numismatics.org/crro/id/rrc-477.3","-45","-44","Pietas","Denarius","Sextus Pompey","Struck","Silver","Salpesa","Coin","Pompey","Hispania","Roman Republic","","","SEX·MAGN·PIVS·IMP","Head of Pompey the Great, right. Border of dots.","PIETAS","Pietas standing left, holding palm-branch in right hand and sceptre in left hand. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:04Z"
"http://numismatics.org/crro/id/rrc-478.1a","RRC 478/1a","rrc-478.1a","http://numismatics.org/crro/id/rrc-478.1","-45","-44","Janus","As","Sextus Pompey||Eppius","Struck","Bronze","Uncertain value","Coin","","Hispania","Roman Republic","","","MAGNVS (or M͡AGNVS, MAGNV, or MAGN) PIVS·IMP·F","Laureate head of Janus; in centre, altar.","EPPIVS LEG","Prow, right.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:04Z"
"http://numismatics.org/crro/id/rrc-478.1b","RRC 478/1b","rrc-478.1b","http://numismatics.org/crro/id/rrc-478.1","-45","-44","Janus","As","Sextus Pompey||Eppius","Struck","Bronze","Uncertain value","Coin","","Hispania","Roman Republic","","","","Laureate head of Janus.","EPPIVS LEG","Prow, right.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:05Z"
"http://numismatics.org/crro/id/rrc-480.2a","RRC 480/2a","rrc-480.2a","http://numismatics.org/crro/id/rrc-480.2","-44","-44","Juno","Denarius","M. Mettius","Struck","Silver","Rome","Coin","Julius Caesar","Latium","Roman Republic","Lituus curved to left","","CAESAR·DICT·QVART","Wreathed head of Caesar, right. Border of dots.","M·METTIVS (in exergue)","Juno Sospita in biga, right, holding reins and shield in left hand and spear in right hand. Border of dots.","","","","","","","Lituus curved to left","","","","","","","","","","","","","","","","","","2025-05-27T04:08:06Z"
"http://numismatics.org/crro/id/rrc-480.2b","RRC 480/2b","rrc-480.2b","http://numismatics.org/crro/id/rrc-480.2","-44","-44","Juno","Denarius","M. Mettius","Struck","Silver","Rome","Coin","Julius Caesar","Latium","Roman Republic","Lituus curved to right","","CAESAR·DICT·QVART","Wreathed head of Caesar, right. Border of dots.","M·METTIVS (in exergue)","Juno Sospita in biga, right, holding reins and shield in left hand and spear in right hand. Border of dots.","","","","","","","Lituus curved to right","","","","","","","","","","","","","","","","","","2025-05-27T04:08:06Z"
"http://numismatics.org/crro/id/rrc-480.2c","RRC 480/2c","rrc-480.2c","http://numismatics.org/crro/id/rrc-480.2","-44","-44","Juno","Denarius","M. Mettius","Struck","Silver","Rome","Coin","Julius Caesar","Latium","Roman Republic","Lituus curved to left","","CAESAR·DICT·QVART","Wreathed head of Caesar, right. Border of dots.","M·METTIVS (below horses)","Juno Sospita in biga, right, holding reins and shield in left hand and spear in right hand. Border of dots.","","","","","","","Lituus curved to left","","","","","","","","","","","","","","","","","","2025-05-27T04:08:06Z"
"http://numismatics.org/crro/id/rrc-480.5a","RRC 480/5a","rrc-480.5a","http://numismatics.org/crro/id/rrc-480.5","-44","-44","Venus||Victory","Denarius","P. Sepullius Macer","Struck","Silver","Rome","Coin","Julius Caesar","Latium","Roman Republic","Star","","CAESAR·IMP or CAESAR·IM͡P","Wreathed head of Caesar, right. Border of dots.","P·SEPVLLIVS MACER","Venus standing left, holding Victory in right hand and sceptre in left hand. Border of dots.","","","","","","","Star","","","","","","","","","","","","","","","","","","2025-05-27T04:08:07Z"
"http://numismatics.org/crro/id/rrc-480.5b","RRC 480/5b","rrc-480.5b","http://numismatics.org/crro/id/rrc-480.5","-44","-44","Venus||Victory","Denarius","P. Sepullius Macer","Struck","Silver","Rome","Coin","Julius Caesar","Latium","Roman Republic","Star","","CAESAR·IMP","Wreathed head of Caesar, right. Border of dots.","P·SEPVLLIVS MACER","Venus standing left, holding Victory in right hand and sceptre in left hand; at bottom of sceptre, star. Border of dots.","","","","","","","Star","","","","","","","","","","","","","","","","","","2025-05-27T04:08:07Z"
"http://numismatics.org/crro/id/rrc-480.7a","RRC 480/7a","rrc-480.7a","http://numismatics.org/crro/id/rrc-480.7","-44","-44","Venus||Victory","Denarius","L. Aemilius Buca","Struck","Silver","Rome","Coin","Julius Caesar","Latium","Roman Republic","","","CAESAR·DICT PERPETVO","Wreathed head of Caesar, right. Border of dots.","L·BVCA","Venus seated right, holding Victory in right hand and sceptre in left hand. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:07Z"
"http://numismatics.org/crro/id/rrc-480.7b","RRC 480/7b","rrc-480.7b","http://numismatics.org/crro/id/rrc-480.7","-44","-44","Venus||Victory","Denarius","L. Aemilius Buca","Struck","Silver","Rome","Coin","Julius Caesar","Latium","Roman Republic","","","CAESAR DICT·PERPETVO","Wreathed head of Caesar, right. Border of dots.","L·BVCA","Venus seated right, holding Victory in right hand and sceptre in left hand. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:07Z"
"http://numismatics.org/crro/id/rrc-487.2a","RRC 487/2a","rrc-487.2a","http://numismatics.org/crro/id/rrc-487.2","-43","-43","","Denarius","Petillius Capitolinus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","PETILLIVS CAPITOLINVS","Eagle on thunderbolt, right. Border of dots.","","Hexastyle temple (Capitoline temple); roof is decorated with biga at each side and quadriga at apex; on either side of apex, armed figure; within pediment, uncertain figure; between central four columns, hanging decorations. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:13Z"
"http://numismatics.org/crro/id/rrc-487.2b","RRC 487/2b","rrc-487.2b","http://numismatics.org/crro/id/rrc-487.2","-43","-43","","Denarius","Petillius Capitolinus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","S||F","PETILLIVS CAPITOLINVS","Eagle on thunderbolt, right. Border of dots.","","Hexastyle temple (Capitoline temple); roof is decorated with biga at each side and quadriga at apex; on either side of apex, armed figure; within pediment, uncertain figure; between central four columns, hanging decorations. Border of dots.","","","","","","","","","","","","","","","S","","F","","","","","","","","2025-05-27T04:08:13Z"
"http://numismatics.org/crro/id/rrc-487.2c","RRC 487/2c","rrc-487.2c","http://numismatics.org/crro/id/rrc-487.2","-43","-43","","Denarius","Petillius Capitolinus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","F||S","PETILLIVS CAPITOLINVS","Eagle on thunderbolt, right. Border of dots.","","Hexastyle temple (Capitoline temple); roof is decorated with biga at each side and quadriga at apex; on either side of apex, armed figure; within pediment, uncertain figure; between central four columns, hanging decorations. Border of dots.","","","","","","","","","","","","","","","F","","S","","","","","","","","2025-05-27T04:08:13Z"
"http://numismatics.org/crro/id/rrc-491.1a","RRC 491/1a","rrc-491.1a","http://numismatics.org/crro/id/rrc-491.1","-43","-43","","Aureus","L. Cestius||C. Norbanus","Struck","Gold","Rome","Coin","","Latium","Roman Republic","","","","Bust of Africa, right, draped and wearing elephant's skin. Border of dots.","L·CESTIVS C·NORBA PR S·C","Curule chair, of which front legs are decorated with sculpted eagles and on which lies Corinthian helmet. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:15Z"
"http://numismatics.org/crro/id/rrc-491.1b","RRC 491/1b","rrc-491.1b","http://numismatics.org/crro/id/rrc-491.1","-43","-43","","Aureus","L. Cestius||C. Norbanus","Struck","Gold","Rome","Coin","","Latium","Roman Republic","","","","Bust of Africa, right, draped and wearing elephant's skin. Border of dots.","L·CESTIVS C·NORBA PR EX·S·C","Curule chair, of which front legs are decorated with sculpted eagles and on which are two smakes facing each other. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:15Z"
"http://numismatics.org/crro/id/rrc-493.1a","RRC 493/1a","rrc-493.1a","http://numismatics.org/crro/id/rrc-493.1","-43","-43","","Aureus","Octavian","Struck","Gold","Uncertain value","Coin","Octavian||Mark Antony","Gallia Cisalpina","Roman Republic","","","C·CAESAR·IMP·III·VIR·R·P·C·PONT·A͡VG","Head of Octavian, right, bearded. Border of dots.","M·ANTONIVS·IM·III·VIR·R·P·C·A͡VG","Head of M. Antonius, right, bearded. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:15Z"
"http://numismatics.org/crro/id/rrc-493.1b","RRC 493/1b","rrc-493.1b","http://numismatics.org/crro/id/rrc-493.1","-43","-43","","Aureus","Octavian","Struck","Gold","Uncertain value","Coin","Octavian||Mark Antony","Gallia Cisalpina","Roman Republic","","","C·CAESAR·IMP·III·VIR·R·P·C·PON͡T·A͡V","Head of Octavian, right, bearded. Border of dots.","M·ANTONIVS·IMP·III·VIR·R·P·C·A͡VG","Head of M. Antonius, right, bearded. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:15Z"
"http://numismatics.org/crro/id/rrc-493.1c","RRC 493/1c","rrc-493.1c","http://numismatics.org/crro/id/rrc-493.1","-43","-43","","Aureus","Octavian","Struck","Gold","Uncertain value","Coin","Octavian||Mark Antony","Gallia Cisalpina","Roman Republic","","","C·CAESAR·IMP·III·VIR·R·P·C·PON͡T·A͡VG","Head of Octavian, right, bearded. Border of dots.","M·ANTONIVS·IMP·III·VIR·R·P·C·A͡VG","Head of M. Antonius, right, bearded. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:15Z"
"http://numismatics.org/crro/id/rrc-494.2a","RRC 494/2a","rrc-494.2a","http://numismatics.org/crro/id/rrc-494.2","-42","-42","Hercules","Aureus","L. Livineius Regulus","Struck","Gold","Rome","Coin","Mark Antony","Latium","Roman Republic","","","M·ANTONIVS·III·VIR·R·P·C","Head of M. Antonius, right. Border of dots.","L·REGVLVS IIII·VIR·A·P·F","Hercules seated facing on rock, holding spear in right hand and sword in left hand, with lion-skin draped over lap; on right, shield decorated with gorgoneion. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:16Z"
"http://numismatics.org/crro/id/rrc-494.2b","RRC 494/2b","rrc-494.2b","http://numismatics.org/crro/id/rrc-494.2","-42","-42","Hercules","Aureus","L. Livineius Regulus","Struck","Gold","Rome","Coin","Mark Antony","Latium","Roman Republic","","","M·ANTONIVS·III·VIR·R·P·C","Head of M. Antonius, right. Border of dots.","L·REGVLVS IIII·VIR·A·P·F","Hercules seated facing on rock, holding spear in right hand and sword in left hand, with lion-skin draped over lap; on right, shield decorated with gorgoneion. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:16Z"
"http://numismatics.org/crro/id/rrc-494.3a","RRC 494/3a","rrc-494.3a","http://numismatics.org/crro/id/rrc-494.3","-42","-42","","Aureus","L. Livineius Regulus","Struck","Gold","Rome","Coin","Octavian","Latium","Roman Republic","","","C·CAESAR III·VIR·R·P·C","Head of Octavian, right. Border of dots.","L·REGVLVS IIII·VIR·A·P·F","Aeneas, right, carrying Anchises on left shoulder. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:16Z"
"http://numismatics.org/crro/id/rrc-494.3b","RRC 494/3b","rrc-494.3b","http://numismatics.org/crro/id/rrc-494.3","-42","-42","","Aureus","L. Livineius Regulus","Struck","Gold","Rome","Coin","Octavian","Latium","Roman Republic","","","C·CAESAR III·VIR·R·P·C","Head of Octavian, right. Border of dots.","L·REGVLVS IIII·VIR·A·P·F","Aeneas, right, carrying Anchises on left shoulder. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:16Z"
"http://numismatics.org/crro/id/rrc-494.6a","RRC 494/6a","rrc-494.6a","http://numismatics.org/crro/id/rrc-494.6","-42","-42","Cupid||Venus","Aureus","P. Clodius","Struck","Gold","Rome","Coin","Octavian","Latium","Roman Republic","","","C·CAESAR·III·VIR·R·P·C","Head of Octavian, right. Border of dots.","P·CLODIVS·M·F·IIII·VIR·A·P·F (beginning bottom left)","Venus seated facing on cippus, holding bird in right hand and with left hand embracing Cupid who flies above shoulder. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.6b","RRC 494/6b","rrc-494.6b","http://numismatics.org/crro/id/rrc-494.6","-42","-42","Cupid||Venus","Aureus","P. Clodius","Struck","Gold","Rome","Coin","Octavian","Latium","Roman Republic","","","C·CAESAR·III·VIR·R·P·C","Head of Octavian, right. Border of dots.","P·CLODIVS·M·F·IIII·VIR·A·P·F (beginning top left)","Venus seated facing on cippus, holding bird in right hand and with left hand embracing Cupid who flies above shoulder. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.7a","RRC 494/7a","rrc-494.7a","http://numismatics.org/crro/id/rrc-494.7","-42","-42","Mars","Aureus","L. Mussidius Longus","Struck","Gold","Rome","Coin","M. Aemilius Lepidus","Latium","Roman Republic","","","M·LEPIDVS·III·VIR·R·P·C","Head of Lepidus, left. Border of dots.","L·M͡VSSIDIVS·T·F·LONGVS·IIII·VIR·A·P·F","Mars standing right, wearing Corinthian helmet, holding sword in left hand and spear in right hand and resting left foot on shield. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.7b","RRC 494/7b","rrc-494.7b","http://numismatics.org/crro/id/rrc-494.7","-42","-42","Mars","Aureus","L. Mussidius Longus","Struck","Gold","Rome","Coin","M. Aemilius Lepidus","Latium","Roman Republic","","","M·LEPIDVS·III·VIR·R·P·C","Head of Lepidus, left. Border of dots.","L·MVSSIDIVS·T·F·LONGVS·IIII·VIR·A·P·F","Mars standing right, wearing Corinthian helmet, holding sword in left hand and spear in right hand and resting left foot on shield. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.8a","RRC 494/8a","rrc-494.8a","http://numismatics.org/crro/id/rrc-494.8","-42","-42","Mars","Aureus","L. Mussidius Longus","Struck","Gold","Rome","Coin","Mark Antony","Latium","Roman Republic","","","M·ANTONIVS·III·VIR·R·P·C","Head of M. Antonius, right. Border of dots.","L·M͡VSSIDIVS·T·F·LONGVS·IIII·VIR·A·P·F","Mars standing right, wearing Corinthian helmet, holding sword in left hand and spear in right hand and resting left foot on shield. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.8b","RRC 494/8b","rrc-494.8b","http://numismatics.org/crro/id/rrc-494.8","-42","-42","Mars","Aureus","L. Mussidius Longus","Struck","Gold","Rome","Coin","Mark Antony","Latium","Roman Republic","","","M·ANTONIVS·III·VIR·R·P·C","Head of M. Antonius, right. Border of dots.","L·MVSSIDIVS·T·F·LONGVS·IIII·VIR·A·P·F","Mars standing right, wearing Corinthian helmet, holding sword in left hand and spear in right hand and resting left foot on shield. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.9a","RRC 494/9a","rrc-494.9a","http://numismatics.org/crro/id/rrc-494.9","-42","-42","Mars","Aureus","L. Mussidius Longus","Struck","Gold","Rome","Coin","Octavian","Latium","Roman Republic","","","C·CAESAR·III·VIR·R·P·C","Head of Octavian, right. Border of dots.","L·M͡VSSIDIVS·T·F·LONGVS·IIII·VIR·A·P·F","Mars standing right, wearing Corinthian helmet, holding sword in left hand and spear in right hand and resting left foot on shield. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.9b","RRC 494/9b","rrc-494.9b","http://numismatics.org/crro/id/rrc-494.9","-42","-42","Mars","Aureus","L. Mussidius Longus","Struck","Gold","Rome","Coin","Octavian","Latium","Roman Republic","","","C·CAESAR·III·VIR·R·P·C","Head of Octavian, right. Border of dots.","L·MVSSIDIVS·T·F·LONGVS·IIII·VIR·A·P·F","Mars standing right, wearing Corinthian helmet, holding sword in left hand and spear in right hand and resting left foot on shield. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.20a","RRC 494/20a","rrc-494.20a","http://numismatics.org/crro/id/rrc-494.20","-42","-42","Sol","Aureus","P. Clodius","Struck","Gold","Rome","Coin","","Latium","Roman Republic","Quiver","","","Radiate head of Sol, right. Border of dots.","P·CLODIVS / M·F","Crescent surrounded by five stars. Border of dots.","","","","","","","Quiver","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
"http://numismatics.org/crro/id/rrc-494.20b","RRC 494/20b","rrc-494.20b","http://numismatics.org/crro/id/rrc-494.20","-42","-42","Sol","Aureus","P. Clodius","Struck","Gold","Rome","Coin","","Latium","Roman Republic","","","","Radiate head of Sol, right. Border of dots.","P·CLODIVS / M·F","Crescent surrounded by five stars. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:08:17Z"
